"","business_id","name","city","state","stars","review_count","categories","business_group"
"6091","b_6269","Richardson Ltd","New Stephen","ID",3.6,362,"trade, within","B"
"6092","b_6270","Terrell, Roy and Gonzales","Marymouth","MO",2.4,176,"son","A"
"6094","b_6272","Sanders Inc","Douglaschester","OH",1.3,147,"pick, long","A"
"6096","b_6274","Beasley, Graham and Ayala","Laurenport","ND",3.4,362,"future, record, responsibility","B"
"6097","b_6275","English, Stephens and Garcia","Martinbury","AZ",3.6,26,"institution, sometimes, nature","A"
"6098","b_6276","Steele-Ward","North James","SC",2,341,"meeting","A"
"6099","b_6277","Cruz, Castaneda and Goodman","Andrewstad","DE",2.5,282,"size, standard","B"
"6101","b_6279","Yang, Atkins and Barker","Christophermouth","MT",1.8,385,"break","B"
"6102","b_6280","Lawson, Davidson and Johnson","Jacksonview","TN",4.3,409,"individual","A"
"6103","b_6281","Mullins and Sons","North Heather","SD",3.3,384,"run, lay, travel","B"
"6104","b_6282","Bowman, Gonzales and Houston","Kaylatown","WI",4,343,"value","A"
"6105","b_6283","Jones-Foster","Williamfort","MT",3.9,12,"certainly, team","A"
"6106","b_6284","Mora, Freeman and Morris","Longview","LA",1.8,252,"Mrs","A"
"6107","b_6285","Rogers and Sons","New Petermouth","WV",3.3,117,"consumer","B"
"6110","b_6288","Rodriguez Inc","East Aliciaview","UT",4.9,359,"ten, near, learn","A"
"6112","b_6290","Flowers Group","Sanchezhaven","MN",1.6,125,"night","B"
"6113","b_6291","Bailey PLC","Samanthaborough","HI",2.6,192,"stuff","A"
"6116","b_6294","Johnson-Johnson","Danielleshire","TN",4.5,163,"long, son, work","A"
"6117","b_6295","Watts Inc","New Allenburgh","MI",4.5,256,"drop, Republican, time","B"
"6119","b_6297","Neal-Washington","Janefort","DC",1.3,424,"just, sing, moment","B"
"6122","b_6300","Richardson Inc","South Shelly","RI",4.1,238,"so","B"
"6123","b_6301","Tapia, Cooper and Bradford","Port Pamelashire","MI",2.8,81,"first, today","A"
"6124","b_6302","Moore, Zimmerman and Williams","West Juliaberg","SC",2.9,412,"best, throw","A"
"6125","b_6303","Flores, Hoffman and Barnes","Paigeburgh","RI",4.1,227,"research, professor, easy","B"
"6128","b_6306","Smith, Travis and Pierce","Millerchester","CT",2.5,252,"material, give, art","B"
"6130","b_6308","Robinson-Gardner","Port Michael","VA",3.1,323,"example, into","B"
"6131","b_6309","Russell, Foster and Douglas","New Alexisberg","AR",4.2,87,"west","B"
"6133","b_6311","Kirk, Kline and Smith","Myersbury","WI",3.1,57,"with, story","A"
"6135","b_6313","Wilkinson-Brown","Briannaberg","DC",2.1,307,"get","B"
"6137","b_6315","Smith Group","East Charles","HI",4.7,119,"garden","B"
"6141","b_6319","Gonzales-Herrera","East Davidtown","NE",1.1,453,"writer, term","B"
"6142","b_6320","Robinson and Sons","South Racheltown","WY",3.5,476,"","B"
"6143","b_6321","Tran-Perry","North Amanda","IA",3,268,"simply","B"
"6145","b_6323","Davis, Arnold and Rodriguez","North Lawrencefort","DE",2.4,148,"money, as","A"
"6146","b_6324","Reid-Wilson","Andersonborough","TX",1.3,406,"film, better","A"
"6147","b_6325","Johnson Inc","","MN",1.8,315,"rate, site, car","A"
"6150","b_6328","King, Henson and Shepherd","West Cherylhaven","CA",2.9,53,"well","A"
"6151","b_6329","Yu, Campbell and James","South Stacey","WA",1.2,426,"either, would, thing","B"
"6153","b_6331","Hernandez, Gibson and Hendricks","Freyshire","DC",3.9,268,"visit, measure","A"
"6155","b_6333","Adams, Lane and Williams","Deleonland","UT",3,236,"expert, ability, care","A"
"6156","b_6334","Garcia LLC","Sheilabury","PA",2,74,"possible","A"
"6158","b_6336","Griffin Ltd","Reyesmouth","NY",1.7,173,"dinner, build, among","A"
"6160","b_6338","Walters, Turner and Ford","Harrisborough","NJ",2.8,48,"its, ten","A"
"6162","b_6340","Washington Group","Boonechester","FL",2,329,"type","A"
"6164","b_6342","Gaines PLC","Port Isabel","NJ",3.6,278,"each, project","A"
"6167","b_6345","Hamilton Group","Anthonybury","OK",1.3,84,"card","A"
"6168","b_6346","Daniel, Brewer and Wells","Ramoschester","OK",2.1,266,"describe, already, manage","A"
"6169","b_6347","Young, Wilson and Butler","Juliafurt","NC",4.9,209,"behavior, catch","B"
"6170","b_6348","Reese-Kirk","Lake Susanchester","AK",3.4,447,"role","B"
"6176","b_6354","Harrison PLC","Jeremyburgh","NE",4.7,122,"break","B"
"6177","b_6355","Thomas-Carter","Smithport","SC",4.9,112,"popular, cup","B"
"6178","b_6356","Doyle, Ortiz and Jenkins","East Kimberly","CT",3.2,499,"hospital, what","B"
"6179","b_6357","Farmer-Jennings","Port Robertstad","ND",2.8,46,"beyond","A"
"6183","b_6361","Marquez-Gonzalez","Lake Williamport","WY",2.9,30,"send, cold","B"
"6185","b_6363","Cook-Flores","Howardfurt","TX",2.9,495,"out, mouth","A"
"6186","b_6364","Mckinney PLC","Margaretchester","MT",2.8,138,"turn, task","B"
"6187","b_6365","Morgan-Clark","Seanchester","UT",3.3,492,"daughter","A"
"6188","b_6366","Alexander and Sons","South Margaret","MO",2.4,196,"evidence, teach, player","A"
"6190","b_6368","Johnson and Sons","North Michaelstad","VT",3,208,"central, both, relate","A"
"6191","b_6369","Bennett-Lamb","New Christopher","IL",4.3,244,"leg, Democrat, little","A"
"6192","b_6370","Snyder, Juarez and Taylor","West Adamport","NV",3.7,449,"operation","B"
"6193","b_6371","Turner Ltd","Port Jesseshire","NV",2.4,117,"together","B"
"6196","b_6374","George Ltd","Sarahchester","NM",1.8,429,"treatment","A"
"6198","b_6376","Henderson, Parsons and Novak","Livingstonberg","MO",4,427,"practice, claim","B"
"6199","b_6377","","West Stevenview","ID",4.3,218,"other, worry","B"
"6200","b_6378","Terrell LLC","Nathanton","GA",4.9,254,"appear","B"
"6201","b_6379","Carroll-Wilson","North Brianton","MN",4.6,297,"tree","A"
"6202","b_6380","Shaw-Diaz","East Kevin","DC",3.4,75,"hold, often, population","A"
"6204","b_6382","Williams-Hughes","Owenmouth","NH",1.1,162,"reveal, star","B"
"6208","b_6386","Nelson LLC","Mosleyland","MN",3.2,438,"everything, job","B"
"6209","b_6387","Velez-Bryant","East Donna","DC",4,163,"body","B"
"6210","b_6388","Myers-Duke","Boydshire","PA",2.1,286,"media, appear, could","B"
"6211","b_6389","Hansen, Delgado and Campbell","Port Erin","HI",3.3,91,"bag, wonder, for","B"
"6212","b_6390","Wade PLC","Melissabury","WI",1.4,230,"","B"
"6213","b_6391","Ellis-Miller","North Christopherfort","OH",2.7,444,"","B"
"6214","b_6392","Brown-Richardson","Aliciafurt","NC",4,289,"news, hold","B"
"6215","b_6393","Stewart, Stewart and Roy","Anthonyside","TX",3.8,120,"prepare, decade","B"
"6217","b_6395","Clayton-Bartlett","Hinesfurt","GA",2.1,21,"page, during","A"
"6219","b_6397","White PLC","Lake Heatherstad","NY",2.3,164,"on, summer, black","B"
"6221","b_6400","Wong-Thompson","South Bernard","AR",3.7,473,"the","A"
"6222","b_6401","Carroll Inc","South Robert","NY",4.5,229,"mean, above, enjoy","B"
"6223","b_6402","Ford, Hernandez and Shaw","Romerofurt","AK",1.8,357,"beyond","B"
"6225","b_6404","Larson, Arnold and Collins","New James","PA",1.2,262,"beyond","A"
"6228","b_6407","Andrews, Wells and Brown","East Destinystad","NV",2.3,207,"oil, check, before","A"
"6229","b_6408","Smith-Wilkerson","New Jamieville","KY",3,179,"election","A"
"6230","b_6409","Moyer, Mccarthy and Craig","West Annabury","ND",4.8,132,"to, assume","B"
"6231","b_6410","Thompson, Leon and David","Lake Audrey","MD",1.2,422,"early, expert, them","B"
"6232","b_6411","Oliver-Mclaughlin","New Lisa","IA",2.4,43,"policy, nice","B"
"6233","b_6412","Kelley, Torres and Mitchell","West Kelly","ID",4.4,390,"ability, less","B"
"6234","b_6413","Anderson, Howard and Perry","Scottfort","MO",2.6,322,"miss, describe","B"
"6237","b_6416","Blevins LLC","West Justinshire","MT",2.5,313,"beyond, campaign, arm","B"
"6238","b_6417","Ellis, Wilson and Henson","New David","MO",4.7,111,"traditional, perhaps","B"
"6240","b_6419","Kelley and Sons","Lake Russell","CT",3,385,"manager",""
"6242","b_6421","Patel-Garner","Greeneton","KS",2.9,45,"fly","A"
"6244","b_6423","Parker Inc","North Michael","FL",2,79,"rest, five, despite","A"
"6245","b_6424","Williams Ltd","Juantown","DE",2.7,298,"happen, serve, list","A"
"6247","b_6426","Smith Ltd","West James","RI",4.8,213,"same, and, win","B"
"6248","b_6427","Mendoza-Marshall","Ariasmouth","TX",4.1,322,"peace, perhaps, shoulder","B"
"6251","b_6430","Stephens, Klein and Roberts","North Christopherbury","AK",3.9,150,"professional, challenge, apply","A"
"6252","b_6431","Roberts, Jones and Gray","Frostland","OH",4.8,234,"baby","A"
"6253","b_6432","Mckay, Chavez and Yoder","Brockland","KS",4.5,316,"during, enough","B"
"6254","b_6433","Roberts-Haney","Joshuaborough","WY",3.1,357,"system, tonight","B"
"6259","b_6439","Hatfield LLC","Ashleytown","WV",3.1,346,"tonight, admit","B"
"6260","b_6440","Mccormick Group","Timothyton","TN",2.1,46,"explain","B"
"6261","b_6441","Duran-Romero","","",1.1,28,"walk, a","B"
"6262","b_6442","Morrison, Stewart and Shaw","Johnsonton","MD",3.9,44,"leave, author, son","B"
"6263","b_6443","Ryan-Sullivan","West Darrell","UT",1.1,372,"health, factor","B"
"6264","b_6444","Reyes-Flores","Lake Brandonview","IN",3.4,427,"close, heart","B"
"6266","b_6446","Holmes and Sons","South Daniel","TN",4.9,439,"firm","A"
"6267","b_6447","Flores, Friedman and Fields","New Kelly","HI",2.9,15,"reflect","B"
"6269","b_6449","Newman-Nichols","Jamiemouth","DE",3.2,394,"design, health","B"
"6271","b_6451","Davenport, Johnson and Jones","Port Erin","IL",5,43,"series, management, listen","B"
"6272","b_6452","Martin, Peterson and Chavez","Bernardshire","ME",2.7,65,"check, thank, job","A"
"6273","b_6453","Hall-Hernandez","Alexanderborough","ME",2.3,265,"either, film, brother","B"
"6274","b_6454","Barron Group","Mariahview","AZ",4.6,220,"theory, dog","A"
"6275","b_6455","Schaefer, Jenkins and Brown","Buckleyhaven","SC",1.8,106,"degree","A"
"6277","b_6457","Prince, White and Mendez","South Calvinview","MA",2.6,498,"Congress","B"
"6278","b_6458","Stone-Edwards","","WA",1.2,250,"step, share","B"
"6279","b_6459","Collins PLC","West Maria","TX",2.4,179,"attention","B"
"6282","b_6462","","West Lindsay","TX",4.8,419,"consumer, serious, develop","B"
"6283","b_6463","Miller-Pugh","New Regina","",2.1,236,"red, direction","B"
"6284","b_6464","Anderson and Sons","South Jenna","VA",4.2,324,"weight, nearly, direction","A"
"6287","b_6467","Davis-Navarro","Lake Kristin","VA",1.3,289,"wife, small, simple","B"
"6289","b_6469","Guerrero Group","Lake Aaronville","MD",4.1,30,"seek, mission","A"
"6290","b_6470","Norton Group","Lake Mariatown","AK",3.6,325,"necessary, far","A"
"6291","b_6471","Johnson-James","New Catherineton","AZ",4.3,255,"recent, writer","B"
"6293","b_6473","Baker Group","North Michaelport","HI",4.9,413,"company, face, reveal","B"
"6295","b_6475","Young, Bartlett and Cox","West Raymondmouth","PA",4.7,460,"national, stage","A"
"6296","b_6476","Hawkins-Johnson","East Tonya","NH",3.1,275,"peace, story","B"
"6297","b_6477","Reese-Green","Amberberg","IA",1.5,405,"meeting","A"
"6298","b_6478","King-Sloan","East Krystalview","VA",3.1,106,"security","A"
"6300","b_6480","Cross-Wilson","New Alvin","RI",3.4,455,"maintain","B"
"6301","b_6481","Cruz-Wilcox","Lake Roy","MA",2.9,454,"strong, effect, nearly","A"
"6304","b_6484","Lewis-Smith","North Randystad","AZ",1.8,147,"key, trouble",""
"6305","b_6486","Farrell, Stewart and Zamora","Williamton","DE",4.8,348,"third, a, worker","A"
"6306","b_6487","Griffith, Norman and Carter","East William","NY",2.5,49,"sea, unit, indicate","A"
"6307","b_6488","Acosta and Sons","West Cynthiaton","AL",2.7,416,"group","A"
"6308","b_6489","Williams, Flores and West","","CA",3.9,177,"reflect","A"
"6309","b_6490","Raymond-Thompson","Davidton","ND",3.4,83,"learn","A"
"6310","b_6491","Bishop, Martin and Estrada","Rayfurt","MN",2.2,83,"science, mention","A"
"6311","b_6492","Castillo-Jones","South Sydney","MO",2.6,59,"attack","B"
"6312","b_6493","Becker, Smith and West","Rhondamouth","SC",1.9,19,"or","B"
"6314","b_6495","Smith-Gonzales","Lake Ryanville","MD",1.5,359,"","A"
"6315","b_6496","Smith PLC","Phillipsfurt","WY",2.5,397,"suffer, so, reach","B"
"6318","b_6499","Carter Ltd","South Donna","GA",4.1,348,"believe, short","A"
"6320","b_6501","Taylor-Hubbard","Davidburgh","ND",1.3,487,"week","B"
"6321","b_6502","Briggs-Brooks","West Kristin","SC",2.9,483,"well","B"
"6322","b_6503","Wagner, Hall and Lowe","South Michaelshire","WA",1,113,"before, because","A"
"6323","b_6504","Avery-Cooper","East Christianton","VA",1.3,299,"score, why, item","B"
"6324","b_6505","Lamb LLC","Stephanieville","WA",4.2,459,"woman","B"
"6326","b_6507","","South Kristen","MD",4.7,151,"take, push, month","A"
"6329","b_6510","Hernandez-West","New Linda","MT",1.2,22,"pretty","B"
"6330","b_6511","Farrell-Leonard","West Blakeberg","AR",4.1,166,"peace","B"
"6331","b_6512","Montoya, Thompson and Lane","Kathrynfort","KY",4.4,458,"machine, scientist, situation","A"
"6332","b_6513","Padilla and Sons","Daniellemouth","MI",4.2,183,"through, same","A"
"6333","b_6514","Rice, Rodriguez and Henderson","","SC",3,171,"main, ready","A"
"6334","b_6515","Mckinney-Guerrero","Danielshire","IA",1.9,456,"political, especially, analysis","A"
"6336","b_6517","Mcfarland-Moss","Seantown","CA",3.9,37,"manager","B"
"6337","b_6518","Ramsey, Miller and Jones","Lake Stevenburgh","LA",4.9,92,"","A"
"6338","b_6519","Arnold-Rios","Fryeport","NM",1.6,394,"go","B"
"6339","b_6520","Phillips-Sawyer","Port Michael","UT",1.9,429,"yes","A"
"6340","b_6521","Meyers, Hogan and Morgan","Lake Mandy","GA",1.8,372,"meet","B"
"6341","b_6522","Hamilton Ltd","Laurenfort","DC",4.2,278,"something, never, market","A"
"6343","b_6524","Jones, Sheppard and Bolton","West Kenneth","PA",1.3,379,"among, oil","B"
"6345","b_6526","Lee-Robles","","DC",1.1,270,"indeed, year","B"
"6346","b_6527","Rose-Strong","Stephensside","OK",4.3,362,"relationship, billion, require","B"
"6348","b_6529","Evans, Gray and Horne","Josephville","NC",4.4,89,"history, quality, take","B"
"6349","b_6530","Johnson-Cisneros","North Larryshire","SC",3.2,385,"government, white","B"
"6350","b_6531","","Powellborough","NJ",4.6,169,"leg","B"
"6351","b_6532","Scott-Spears","Dorischester","MT",4.7,187,"evening, how, dinner","A"
"6354","b_6535","Le PLC","East Brookefort","",2,268,"bag, region, likely","B"
"6356","b_6537","Knight and Sons","South Rubenfurt","KY",4.6,144,"TV, tonight","A"
"6358","b_6539","Armstrong-Brown","Port Jacqueline","OR",3.4,498,"enjoy, forget, somebody","A"
"6359","b_6540","Rogers, Duncan and Smith","East Lauren","NV",1.8,140,"type, any, physical","B"
"6361","b_6542","Smith Group","West Triciaburgh","IN",4.9,376,"read, sign","B"
"6362","b_6543","Tapia-Mcclain","Hallburgh","WY",2.1,68,"buy, amount, unit","B"
"6363","b_6544","Morris Inc","West Melissafurt","CA",3,83,"","A"
"6364","b_6545","","Port Julia","RI",1.3,248,"rest, according, entire","A"
"6367","b_6548","Pope, Mcdonald and Lopez","Fitzpatrickland","NC",1.6,324,"position, who","A"
"6370","b_6551","Little-Andrews","Warrenchester","",3.1,147,"born","A"
"6371","b_6552","Stewart, Smith and Hoffman","Natalieshire","IN",3.3,464,"still",""
"6372","b_6553","Yates-Velez","Gregoryview","NY",1,112,"road, how","A"
"6373","b_6554","Marshall LLC","Lake Lynn","DC",4,396,"note, executive","B"
"6376","b_6558","Miller-Henry","North Ashleyland","SD",4,108,"development","A"
"6377","b_6559","Johnson, Mercado and Smith","North Heidi","PA",4.8,227,"ground, do","A"
"6378","b_6560","Frazier-Kelly","East Stephanieton","AK",2,462,"sure","B"
"6379","b_6561","Robinson Inc","Candicefurt","NM",2.3,406,"garden","A"
"6381","b_6563","Crosby-Lopez","Lake Stephen","DC",3.3,231,"treat","A"
"6382","b_6564","Williams Ltd","Olsonside","OR",1.6,177,"different, tough","B"
"6383","b_6565","Simpson, Gray and Powell","Abbottton","CA",2.4,379,"","A"
"6384","b_6566","Diaz-Whitaker","West Kimberlymouth","WV",3.8,71,"guy, present","B"
"6386","b_6568","Smith, Paul and Daniels","Karenfurt","NH",2.5,496,"head","A"
"6387","b_6569","Brown, Hoover and Patterson","Steventon","MN",2.7,19,"evening, region, fly","B"
"6391","b_6573","Williams, Miller and Jones","South Alecland","MS",4.5,213,"what","B"
"6393","b_6575","Chandler PLC","Stanleyville","DC",3.8,342,"nor, interesting","A"
"6396","b_6578","Spencer-Gonzalez","Prattchester","PA",2.5,65,"rather","B"
"6397","b_6579","Taylor, Lyons and Perez","Paulberg","CT",3.3,119,"prevent, though, attorney","B"
"6398","b_6580","Bryant-Nguyen","Melendezfurt","MN",4.5,58,"tax, want","B"
"6399","b_6581","Stout Group","Padillaton","KY",4.8,252,"while","B"
"6400","b_6582","Romero Group","East Connieburgh","",4,25,"change, hard","B"
"6402","b_6584","Horton-Cruz","Dayberg","FL",3.7,381,"forward, concern","B"
"6403","b_6585","Barry, Evans and Cruz","Brianfurt","IN",2.6,211,"office, third","A"
"6404","b_6586","Williams LLC","West Christianhaven","IN",2.9,102,"close","A"
"6406","b_6588","Stark Inc","East Markbury","IA",1.8,42,"arrive, represent, start","A"
"6407","b_6589","Gray-Macdonald","Stephenside","TN",4.2,97,"road, expect, wonder","B"
"6408","b_6590","Reed, Robinson and Carroll","Jessicamouth","NY",2.8,428,"sit, six, them","A"
"6410","b_6592","Fitzpatrick Ltd","East Richard","WY",2.5,48,"instead, option","B"
"6411","b_6593","Harper-Johnson","East William","VT",4.4,123,"black","A"
"6412","b_6594","Velasquez Ltd","Barrettside","CO",4,342,"suddenly, newspaper","A"
"6414","b_6596","Bennett LLC","East Benjaminshire","MT",1.5,352,"summer, each","A"
"6415","b_6597","Jimenez-Whitaker","North Kristinport","LA",2,418,"help, stock, today","B"
"6418","b_6600","Mitchell-Johnson","Lake Jason","DC",3.1,321,"news, particularly, resource","B"
"6419","b_6601","Parrish-Hansen","South Patrick","VT",3.4,441,"build, mean, yard","B"
"6420","b_6602","Garcia, Peterson and Powell","South Mistyland","SC",2.5,478,"happy, might, finally","B"
"6422","b_6604","Burton, Small and Scott","Ashleystad","NC",3.1,306,"trial, teacher","A"
"6423","b_6605","Hall-Burton","Tracybury","AK",1.5,369,"dog, their, glass","A"
"6424","b_6606","Smith Ltd","Port Jeffreyburgh","MN",1.5,220,"service, international, crime","A"
"6425","b_6607","Morton-Thomas","Brittneybury","VA",3.1,364,"involve, newspaper, business","B"
"6426","b_6608","Edwards Group","Shieldsport","AL",4.7,68,"cover, term","B"
"6427","b_6609","Zavala, Dennis and Ferrell","West Richard","LA",2.2,165,"seat, fast","A"
"6429","b_6611","Davis-Taylor","Lake Michael","",4.1,129,"early","B"
"6430","b_6612","","Ashleyville","KS",2,306,"agree","B"
"6431","b_6613","Rodriguez PLC","Port Sandra","LA",1.1,331,"black","B"
"6432","b_6614","Dixon-Hill","Danielborough","AZ",1.4,444,"ground, nearly","B"
"6433","b_6615","Flores PLC","West Angelatown","UT",3.9,71,"term","B"
"6434","b_6616","","New Josephtown","IA",1.8,167,"PM, protect, gun","B"
"6437","b_6619","Jimenez, Johnson and Meyers","","NV",3.9,49,"reveal, benefit","A"
"6439","b_6622","Yates, Wilson and Davila","Port Kevinton","MS",2.9,199,"billion, teacher, site","A"
"6442","b_6625","Mcdonald Group","West Reginald","NY",1.7,133,"response, million","A"
"6443","b_6626","Flynn-Walker","South Laurenberg","FL",4.2,237,"operation","A"
"6444","b_6627","","Newmanville","NJ",3.8,396,"worker",""
